customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,HasInternetService,TotalServices,LoyaltyCategory,AvgMonthlyCharges,HadPriceIncrease,HasFamilySupport,IsHighValue,ChargeDifference,TotalChargesCategory
2330-PQGDQ,1,0,1,1,51,1,1,Fiber optic,No,Yes,No,Yes,No,No,One year,0,Bank transfer (automatic),84.2,4299.75,0,0,2,Long-term,84.30882352941177,0,1,0,-0.10882352941176521,Very High
1452-UZOSF,1,0,1,1,72,1,1,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,1,Credit card (automatic),106.1,7548.6,0,0,5,Long-term,104.84166666666667,1,1,1,1.2583333333333258,Very High
2097-YVPKN,1,0,0,0,65,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.75,1654.75,0,1,0,Long-term,25.45769230769231,1,0,0,0.29230769230769127,High
2842-JTCCU,1,0,0,0,2,1,0,DSL,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),46.05,80.35,1,0,0,New,40.175,1,0,0,5.875,Low
8597-CTXVJ,1,0,0,1,70,1,1,DSL,Yes,Yes,No,Yes,No,No,One year,0,Bank transfer (automatic),64.95,4551.5,0,0,3,Long-term,65.02142857142857,0,1,1,-0.0714285714285694,Very High
6631-HMANX,1,0,1,0,72,1,1,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),85.45,6227.5,0,0,5,Long-term,86.49305555555556,0,1,1,-1.0430555555555543,Very High
9962-BFPDU,0,0,1,1,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,20.05,0,1,0,New,20.05,0,1,0,0.0,Low
3296-SILRA,0,1,1,0,1,1,0,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,76.4,76.4,1,0,1,New,76.4,0,1,0,0.0,Low
9681-OXGVC,0,0,0,0,5,1,1,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.5,514.0,1,0,3,New,102.8,0,0,0,-2.299999999999997,Medium
6394-HHHZM,1,0,0,0,3,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.7,57.5,0,1,0,New,19.166666666666668,1,0,0,1.5333333333333314,Low
5995-LFTLE,1,0,0,0,58,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.3,1474.35,0,1,0,Long-term,25.419827586206896,0,0,0,-0.11982758620689538,High
5180-UCIIQ,1,1,1,1,22,0,0,DSL,Yes,No,No,No,No,Yes,Month-to-month,0,Mailed check,40.05,880.2,1,0,2,Loyal,40.00909090909091,1,1,0,0.04090909090908923,Medium
1932-UEDCX,1,1,1,0,33,1,1,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),100.6,3270.25,0,0,3,Very Loyal,99.09848484848484,1,1,0,1.5015151515151501,High
7153-OANIO,1,0,0,0,1,1,0,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,69.95,69.95,1,0,0,New,69.95,0,0,0,0.0,Low
5188-HGMLP,1,1,1,0,54,1,1,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),74.0,3919.15,0,0,0,Long-term,72.57685185185186,1,1,0,1.4231481481481438,Very High
0665-XHDJU,1,0,1,0,72,1,1,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,1,Electronic check,99.4,7285.7,0,0,3,Long-term,101.19027777777778,0,1,1,-1.7902777777777743,Very High
6521-YYTYI,1,0,0,1,1,1,1,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,93.3,93.3,1,0,2,New,93.3,0,1,0,0.0,Low
8878-HMWBV,1,0,0,0,3,1,0,DSL,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,49.15,169.05,1,0,1,New,56.35,0,0,0,-7.200000000000003,Low
8265-HKSOW,0,0,1,1,72,1,1,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),107.45,7658.3,0,0,5,Long-term,106.36527777777778,1,1,1,1.0847222222222257,Very High
3544-FBCAS,0,0,1,1,72,1,1,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),83.6,5959.3,0,0,5,Long-term,82.76805555555556,1,1,1,0.8319444444444315,Very High
5331-RGMTT,1,1,1,0,54,1,1,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),99.05,5295.7,0,0,3,Long-term,98.06851851851852,1,1,1,0.981481481481481,Very High
4759-PXTAN,0,0,1,0,59,1,1,DSL,No,Yes,No,Yes,Yes,Yes,One year,1,Electronic check,80.1,4693.2,0,0,4,Long-term,79.5457627118644,1,1,1,0.5542372881355959,Very High
7054-DMVAS,1,0,0,0,54,1,0,DSL,Yes,Yes,No,No,Yes,No,Two year,1,Bank transfer (automatic),65.3,3512.9,0,0,3,Long-term,65.0537037037037,1,0,0,0.24629629629629335,High
3428-MMGUB,1,0,0,0,60,1,1,Fiber optic,No,No,Yes,No,Yes,No,Two year,1,Electronic check,89.55,5231.2,0,0,2,Long-term,87.18666666666667,1,0,1,2.3633333333333297,Very High
6549-BTYPG,0,0,1,0,60,0,0,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),60.8,3603.45,0,0,5,Long-term,60.0575,1,1,0,0.7424999999999997,High
7823-JSOAG,1,0,0,0,3,1,1,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,74.5,217.45,0,0,0,New,72.48333333333333,1,0,0,2.0166666666666657,Low
3705-RHRFR,0,0,1,0,69,1,1,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,0,Bank transfer (automatic),99.15,6875.35,0,0,3,Long-term,99.64275362318841,0,1,1,-0.4927536231884062,Very High
9374-YOLBJ,0,0,1,1,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.25,19.25,0,1,0,New,19.25,0,1,0,0.0,Low
9074-KGVOX,1,0,1,1,50,0,0,DSL,Yes,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),39.45,2021.35,0,0,2,Long-term,40.427,0,1,0,-0.9769999999999968,High
6128-DAFVY,0,0,0,0,56,0,0,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),44.85,2564.95,0,0,2,Long-term,45.802678571428565,0,0,0,-0.9526785714285637,High
9933-QRGTX,0,0,1,0,60,1,0,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,1,Electronic check,97.2,5611.75,0,0,4,Long-term,93.52916666666667,1,1,1,3.6708333333333343,Very High
4476-OSWTN,1,1,1,0,69,1,1,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,1,Mailed check,110.55,7610.1,0,0,5,Long-term,110.2913043478261,1,1,1,0.25869565217389834,Very High
3751-KTZEL,0,0,0,0,1,0,0,DSL,No,No,No,No,No,Yes,Month-to-month,0,Mailed check,35.05,35.05,1,0,1,New,35.05,0,0,0,0.0,Low
1977-STDKI,0,1,0,0,1,1,0,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,73.0,73.0,1,0,1,New,73.0,0,0,0,0.0,Low
5066-GFJMM,0,0,1,0,3,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.9,45.75,0,1,0,New,15.25,1,1,0,4.649999999999999,Low
2661-GKBTK,1,0,1,1,60,1,0,DSL,No,Yes,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),76.95,4543.95,0,0,4,Long-term,75.7325,1,1,1,1.2175000000000011,Very High
0458-HEUZG,0,0,0,0,13,0,0,DSL,No,No,Yes,Yes,No,No,Two year,0,Mailed check,35.4,450.4,0,0,2,Loyal,34.646153846153844,1,0,0,0.7538461538461547,Medium
7268-WNTCP,1,0,1,1,62,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.45,1297.35,0,1,0,Long-term,20.924999999999997,0,1,0,-0.47499999999999787,Medium
0824-VWDPO,0,0,0,0,45,1,1,Fiber optic,Yes,Yes,No,No,No,Yes,One year,0,Bank transfer (automatic),96.75,4442.75,0,0,3,Long-term,98.72777777777777,0,0,0,-1.9777777777777743,Very High
8409-WQJUX,0,0,0,0,25,0,0,DSL,No,No,Yes,Yes,Yes,Yes,One year,0,Electronic check,54.2,1423.15,0,0,4,Very Loyal,56.926,0,0,0,-2.725999999999999,High
2578-JQPHZ,1,0,0,0,44,1,0,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),100.1,4378.35,0,0,4,Long-term,99.50795454545455,1,0,0,0.5920454545454419,Very High
3278-FSIXX,0,0,0,0,2,1,0,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.25,74.2,0,0,0,New,37.1,1,0,0,8.149999999999999,Low
5813-UECBU,1,1,0,0,33,1,1,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Credit card (automatic),83.85,2716.3,1,0,2,Very Loyal,82.31212121212121,1,0,0,1.5378787878787818,High
0328-GRPMV,0,0,0,0,1,1,0,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.1,70.1,1,0,0,New,70.1,0,0,0,0.0,Low
9746-UGFAC,0,0,0,0,22,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.85,450.65,0,1,0,Loyal,20.48409090909091,1,0,0,0.36590909090909207,Medium
2946-KIQSP,0,0,0,0,35,0,0,DSL,No,No,Yes,Yes,No,No,Month-to-month,1,Mailed check,33.45,1175.85,0,0,2,Very Loyal,33.59571428571428,0,0,0,-0.14571428571427703,Medium
0625-AFOHS,0,0,1,1,29,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.2,558.8,0,1,0,Very Loyal,19.268965517241377,1,1,0,0.9310344827586228,Medium
6726-WEXXK,1,1,1,0,27,1,1,Fiber optic,Yes,No,Yes,No,No,No,One year,1,Electronic check,85.9,2220.1,0,0,2,Very Loyal,82.22592592592592,1,1,0,3.6740740740740847,High
4636-OLWOE,1,0,0,1,54,1,0,DSL,No,Yes,Yes,Yes,No,No,One year,1,Electronic check,61.0,3283.05,0,0,3,Long-term,60.797222222222224,1,1,0,0.20277777777777573,High
4342-HENTK,0,1,0,0,2,1,0,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.65,142.35,1,0,0,New,71.175,0,0,0,-0.5249999999999915,Low
4685-ERGHK,1,0,0,0,57,1,1,Fiber optic,No,No,No,No,Yes,No,One year,1,Electronic check,86.9,4939.25,0,0,1,Long-term,86.65350877192982,1,0,1,0.24649122807018387,Very High
0885-HMGPY,1,0,0,0,62,1,1,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Bank transfer (automatic),69.4,4237.5,0,0,4,Long-term,68.34677419354838,1,0,0,1.0532258064516213,Very High
5003-OKNNK,0,0,1,1,15,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.35,335.95,0,1,0,Loyal,22.396666666666665,0,1,0,-2.0466666666666633,Low
4195-SMMNX,1,0,0,0,2,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.35,33.2,1,1,0,New,16.6,1,0,0,3.75,Low
7208-PSIHR,0,0,1,0,70,1,1,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),104.3,7188.5,0,0,4,Long-term,102.69285714285714,1,1,1,1.6071428571428612,Very High
4012-ZTHBR,0,0,1,1,21,1,0,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,44.95,926.25,0,0,0,Loyal,44.107142857142854,1,1,0,0.8428571428571487,Medium
0489-WMEMG,0,0,0,1,23,1,0,DSL,No,No,No,Yes,No,No,One year,1,Electronic check,49.45,1119.35,0,0,1,Loyal,48.667391304347824,1,1,0,0.7826086956521792,Medium
7435-ZNUYY,1,0,0,0,6,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.6,116.6,0,1,0,New,19.433333333333334,1,0,0,1.1666666666666679,Low
1354-YZFNB,1,0,1,1,4,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.55,68.8,0,1,0,New,17.2,1,1,0,2.3500000000000014,Low
6956-SMUCM,0,0,0,0,3,1,0,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),99.0,287.4,1,0,4,New,95.8,1,0,0,3.200000000000003,Low
2985-FMWYF,0,0,0,0,23,1,1,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,93.5,2341.55,0,0,2,Loyal,101.80652173913045,0,0,0,-8.306521739130446,High
2812-ENYMO,1,0,0,0,26,0,0,DSL,Yes,No,No,Yes,Yes,Yes,One year,0,Credit card (automatic),54.55,1362.85,0,0,4,Very Loyal,52.41730769230769,1,0,0,2.1326923076923094,Medium
2717-HVIZY,0,0,0,1,8,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,163.6,0,1,0,New,20.45,0,1,0,-0.3999999999999986,Low
3223-WZWJM,1,0,0,0,26,1,1,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,83.95,2254.2,1,0,1,Very Loyal,86.69999999999999,0,0,0,-2.749999999999986,High
3422-GALYP,1,0,0,0,2,1,1,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,79.45,145.15,0,0,1,New,72.575,1,0,0,6.875,Low
9053-JZFKV,1,0,0,0,67,1,1,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),116.2,7752.3,1,0,6,Long-term,115.70597014925373,1,0,1,0.4940298507462728,Very High
2530-ENDWQ,0,0,1,0,71,1,1,Fiber optic,No,No,No,No,Yes,Yes,Two year,1,Bank transfer (automatic),93.7,6585.35,1,0,2,Long-term,92.75140845070423,1,1,1,0.9485915492957702,Very High
2890-WFBHU,0,0,0,0,59,1,1,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,0,Credit card (automatic),79.85,4786.1,0,0,5,Long-term,81.12033898305086,0,0,1,-1.2703389830508627,Very High
0327-WFZSY,1,0,1,1,39,1,1,Fiber optic,No,No,Yes,No,Yes,Yes,One year,0,Electronic check,100.0,3835.55,0,0,3,Long-term,98.3474358974359,1,1,0,1.6525641025640994,Very High
7977-HXJKU,1,0,0,1,21,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.6,397.0,0,1,0,Loyal,18.904761904761905,1,1,0,0.6952380952380963,Low
6615-ZGEDR,1,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.7,19.7,1,1,0,New,19.7,0,0,0,0.0,Low
7033-CLAMM,0,0,1,1,48,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.2,1027.25,0,1,0,Long-term,21.401041666666668,0,1,0,-1.2010416666666686,Medium
4023-RTIQM,0,1,1,0,31,0,0,DSL,Yes,Yes,Yes,No,No,Yes,One year,1,Credit card (automatic),50.4,1580.1,0,0,4,Very Loyal,50.97096774193548,0,1,0,-0.5709677419354833,High
0864-FVJNJ,0,0,1,1,64,1,1,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,0,Electronic check,113.35,7222.75,0,0,6,Long-term,112.85546875,1,1,1,0.4945312499999943,Very High
7356-IWLFW,1,0,1,1,46,1,1,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),80.0,3769.7,0,0,1,Long-term,81.95,0,1,0,-1.9500000000000028,High
9541-PWTWO,0,0,0,0,52,1,1,DSL,No,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),80.95,4233.95,0,0,4,Long-term,81.42211538461538,0,0,0,-0.4721153846153783,Very High
3967-VQOGC,0,0,1,1,67,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.9,1680.25,0,1,0,Long-term,25.078358208955223,0,1,0,-0.17835820895522403,High
7872-RDDLZ,0,1,0,0,67,1,1,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,54.9,3725.5,0,0,1,Long-term,55.6044776119403,0,0,0,-0.7044776119402982,High
9250-WYPLL,0,0,0,0,5,1,1,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,75.55,413.65,1,0,0,New,82.72999999999999,0,0,0,-7.179999999999993,Medium
6308-CQRBU,0,0,1,0,71,1,1,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,109.25,7707.7,0,0,5,Long-term,108.55915492957746,1,1,1,0.6908450704225402,Very High
2754-XBHTB,0,0,0,0,9,1,0,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),77.65,714.15,1,0,1,New,79.35,0,0,0,-1.6999999999999886,Medium
1597-LHYNC,0,1,0,0,26,1,1,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,95.0,2497.2,1,0,3,Very Loyal,96.04615384615384,0,0,0,-1.0461538461538424,High
0186-CAERR,1,0,0,0,71,1,1,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),116.3,8309.55,0,0,6,Long-term,117.03591549295774,0,0,1,-0.7359154929577443,Very High
3043-SUDUA,0,0,0,0,32,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.9,601.55,0,1,0,Very Loyal,18.7984375,1,0,0,1.1015625,Medium
5442-BHQNG,0,0,0,0,2,1,0,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.35,139.25,0,0,0,New,69.625,1,0,0,0.7249999999999943,Low
2169-RRLFW,0,0,1,0,71,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.6,1888.25,0,1,0,Long-term,26.595070422535212,0,1,0,-0.9950704225352105,High
5872-OEQNH,0,0,0,0,60,0,0,DSL,Yes,No,Yes,No,No,Yes,One year,1,Electronic check,44.45,2773.9,0,0,3,Long-term,46.23166666666667,0,0,0,-1.7816666666666663,High
3162-KKZXO,0,1,0,0,55,1,1,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,100.15,5409.75,0,0,3,Long-term,98.35909090909091,1,0,1,1.7909090909090963,Very High
7055-VKGDA,1,0,0,0,54,1,0,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,1,Credit card (automatic),105.4,5643.4,1,0,5,Long-term,104.5074074074074,1,0,1,0.8925925925926066,Very High
0754-UKWQP,1,0,0,0,2,1,0,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,95.85,197.7,1,0,3,New,98.85,0,0,0,-3.0,Low
8873-GLDMH,0,0,0,0,6,1,1,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,73.85,401.3,0,0,0,New,66.88333333333334,1,0,0,6.966666666666654,Low
5696-JVVQY,0,0,1,1,48,1,0,DSL,Yes,Yes,Yes,No,No,Yes,Two year,1,Credit card (automatic),70.1,3238.4,0,0,4,Long-term,67.46666666666667,1,1,0,2.6333333333333258,High
8946-BFWSG,1,0,1,1,63,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.25,1573.05,0,1,0,Long-term,24.96904761904762,1,1,0,0.28095238095238173,High
7493-TPUWZ,1,0,0,0,1,1,1,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,79.15,79.15,1,0,1,New,79.15,0,0,0,0.0,Low
0547-HURJB,1,0,0,1,12,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),21.05,235.8,0,1,0,New,19.650000000000002,1,1,0,1.3999999999999986,Low
8904-OPDCK,1,1,1,0,54,0,0,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),24.95,1364.75,0,0,0,Long-term,25.27314814814815,0,1,0,-0.3231481481481495,Medium
8845-LWKGE,0,0,1,1,30,1,0,DSL,No,No,Yes,Yes,Yes,No,One year,1,Electronic check,64.5,1985.15,0,0,3,Very Loyal,66.17166666666667,0,1,0,-1.6716666666666669,High
1577-HKTFG,0,0,1,0,30,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.65,655.85,1,1,0,Very Loyal,21.861666666666668,0,1,0,-2.2116666666666696,Medium
8752-STIVR,0,0,0,0,4,1,0,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.0,303.15,1,0,1,New,75.7875,1,0,0,3.2125000000000057,Low
0691-NIKRI,0,0,0,0,40,1,1,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),105.95,4335.2,0,0,4,Long-term,108.38,0,0,0,-2.4299999999999926,Very High
5022-JNQEQ,0,0,1,1,9,1,0,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,75.85,647.5,0,0,1,New,71.94444444444444,1,1,0,3.9055555555555515,Medium
4558-FANTW,0,0,1,1,17,1,0,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,0,Electronic check,91.85,1574.45,1,0,3,Loyal,92.61470588235295,0,1,0,-0.7647058823529562,High
3249-VHRIP,0,0,0,0,62,0,0,DSL,No,Yes,Yes,No,No,Yes,Two year,1,Credit card (automatic),43.6,2748.7,0,0,3,Long-term,44.33387096774193,0,0,0,-0.7338709677419288,High
3736-BLEPA,1,0,0,0,28,1,0,Fiber optic,No,Yes,No,Yes,Yes,No,One year,1,Bank transfer (automatic),91.25,2483.65,0,0,3,Very Loyal,88.70178571428572,1,0,0,2.5482142857142804,High
4701-LKOZD,0,0,0,0,70,1,1,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),89.75,6367.2,0,0,6,Long-term,90.96,0,0,1,-1.2099999999999937,Very High
6603-QWSPR,0,0,0,0,46,1,0,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),104.4,4904.2,0,0,5,Long-term,106.61304347826086,0,0,1,-2.2130434782608575,Very High
9921-QFQUL,0,0,1,0,23,1,1,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,0,Mailed check,90.15,2044.95,0,0,2,Loyal,88.9108695652174,1,1,0,1.2391304347826093,High
1929-ZCBHE,1,0,1,1,47,0,0,DSL,Yes,No,Yes,Yes,No,No,One year,0,Electronic check,40.3,1794.8,0,0,3,Long-term,38.18723404255319,1,1,0,2.112765957446804,High
4378-MYPGO,1,0,1,1,68,1,0,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),105.25,7173.15,0,0,5,Long-term,105.4875,0,1,1,-0.23749999999999716,Very High
8651-ENBZX,0,1,0,0,60,1,1,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,106.0,6441.4,1,0,4,Long-term,107.35666666666665,0,0,1,-1.356666666666655,Very High
4129-LYCOI,0,0,0,1,67,1,1,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,1,Electronic check,104.0,7039.05,0,0,4,Long-term,105.06044776119403,0,1,1,-1.0604477611940268,Very High
7798-JVXYM,0,0,0,0,14,1,0,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,69.65,921.4,0,0,3,Loyal,65.81428571428572,1,0,0,3.835714285714289,Medium
8647-SDTWQ,1,0,1,1,57,1,1,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.3,4018.35,0,0,0,Long-term,70.49736842105263,1,1,0,3.80263157894737,Very High
2696-ECXKC,0,0,1,1,55,1,1,Fiber optic,Yes,No,No,No,Yes,Yes,One year,0,Mailed check,100.9,5448.6,0,0,3,Long-term,99.06545454545456,1,1,1,1.8345454545454487,Very High
2081-KJSQF,1,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.25,20.25,0,1,0,New,20.25,0,0,0,0.0,Low
7623-TRNQN,1,0,0,1,1,1,0,DSL,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,49.9,49.9,1,0,1,New,49.9,0,1,0,0.0,Low
3323-CPBWR,1,0,0,0,23,1,1,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,1,Credit card (automatic),96.9,2085.45,0,0,3,Loyal,90.67173913043477,1,0,0,6.228260869565233,High
9330-IJWIO,0,0,0,0,13,1,1,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.35,1358.85,1,0,3,Loyal,104.52692307692307,0,0,0,-4.1769230769230745,Medium
3384-CTMSF,1,0,1,0,47,1,1,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.1,5135.15,0,0,4,Long-term,109.25851063829786,0,1,1,-5.158510638297869,Very High
0902-RFHOF,1,0,0,0,38,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.1,730.1,0,1,0,Long-term,19.21315789473684,1,0,0,0.8868421052631597,Medium
9286-DOJGF,0,1,1,0,38,1,1,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),74.95,2869.85,1,0,0,Long-term,75.52236842105263,0,1,0,-0.5723684210526301,High
6048-QBXKL,0,1,0,0,2,1,1,DSL,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),56.55,118.25,0,0,1,New,59.125,0,0,0,-2.575000000000003,Low
